"timestamp","X48001","X48003","X48005","X48007","X48009","X48011","X48013","X48015","X48017","X48019","X48021","X48023","X48025","X48027","X48029","X48031","X48033","X48035","X48037","X48039","X48041","X48043","X48045","X48047","X48049","X48051","X48053","X48055","X48057","X48059","X48061","X48063","X48065","X48067","X48069","X48071","X48073","X48075","X48077","X48079","X48081","X48083","X48085","X48087","X48089","X48091","X48093","X48095","X48097","X48099","X48101","X48103","X48105","X48107","X48109","X48111","X48113","X48115","X48117","X48119","X48121","X48123","X48125","X48127","X48129","X48131","X48133","X48135","X48137","X48139","X48141","X48143","X48145","X48147","X48149","X48151","X48153","X48155","X48157","X48159","X48161","X48163","X48165","X48167","X48169","X48171","X48173","X48175","X48177","X48179","X48181","X48183","X48185","X48187","X48189","X48191","X48193","X48195","X48197","X48199","X48201","X48203","X48205","X48207","X48209","X48211","X48213","X48215","X48217","X48219","X48221","X48223","X48225","X48227","X48229","X48231","X48233","X48235","X48237","X48239","X48241","X48243","X48245","X48247","X48249","X48251","X48253","X48255","X48257","X48259","X48263","X48265","X48267","X48271","X48273","X48275","X48277","X48279","X48281","X48283","X48285","X48287","X48289","X48291","X48293","X48295","X48297","X48299","X48303","X48305","X48307","X48309","X48311","X48313","X48315","X48317","X48319","X48321","X48323","X48325","X48327","X48329","X48331","X48333","X48335","X48337","X48339","X48341","X48343","X48345","X48347","X48349","X48351","X48353","X48355","X48357","X48359","X48361","X48363","X48365","X48367","X48369","X48371","X48373","X48375","X48377","X48379","X48381","X48383","X48385","X48387","X48389","X48391","X48393","X48395","X48397","X48399","X48401","X48403","X48405","X48407","X48409","X48411","X48413","X48415","X48417","X48419","X48421","X48423","X48425","X48427","X48429","X48431","X48433","X48435","X48437","X48439","X48441","X48443","X48445","X48447","X48449","X48451","X48453","X48455","X48457","X48459","X48461","X48463","X48465","X48467","X48469","X48471","X48473","X48475","X48477","X48479","X48481","X48483","X48485","X48487","X48489","X48491","X48493","X48495","X48497","X48499","X48501","X48503","X48505","X48507"
174,0,0,0,0,0,0,0,1.01478199100227,4.16088765603329,0,2.85618488208924,0,0,0,1.443812761724,7.27008360596147,0,0,0,0.981773660745224,0.744057999321047,16.4024056861673,0,0,0,2.86368843069874,1.97963178848734,2.46779527170426,0,0,0,0,0,0,9.14315569487983,4.88896894218151,0,0,0,0,0,0,0.295363773305022,0,0,0,0,0,0,0.662225342039389,0,1.98098256735341,0,0,0,12.6386743434911,1.77803190666507,0,4.74883917264669,0,0.717385845977259,0,0,0,0,0,0,6.02122481748162,0,0,0.777890671654741,0,0.583362501458406,0,2.389486260454,0,1.6946280291476,0,0.879781367347822,0,0,0,0,3.13445573745054,0,0,0,0,0,0,0.318808929838125,0.241724949237761,0.726955510322768,0,0,0,1.22564039710749,0,0,0,4.39397905874534,0.299643424325053,0,0,8.21612517266701,2.34521575984991,0,2.29133424511815,0.286902883373978,0.426748602398327,0,0,0,0.268773853679514,0,0,0.920217171252416,0,0,0,0,0,0,0,1.69155671548016,1.87511719482468,0,0,0,0,0,0,0,0,0.627805505854286,0,0,1.49420993649608,0.485719836798135,0,0,2.36714404071488,0.585274493737563,0.502171893439124,0.428816466552316,0,4.9063701038515,1.5154576682158,2.90529732545675,0,0,0.691982366661104,0,0.710984713828653,0,1.77273533061514,0,0.27196083763938,0,0,4.62107208872458,5.89780043084984,0,0,0,0,1.71144004658093,0.898674455178612,0,0,0.15229044834308,0,2.14500214500214,1.98583438141259,3.03017666763966,0,0,0,0,0.420769166035513,0,3.07723869114781,0,0,0.738904123085007,2.9086678301338,0,0.383821170040455,0,0,0,0,0,10.9170305676856,1.80082838105529,0,0,0,0,0,0.364790427899172,0,1.6946280291476,0,0,0,0,0,0,0,11.7564072419469,0,0,0,0,0,0.862548158938874,1.17602957714387,0,0,0,0,0.508022522331823,1.09641853610277,0,0,0,0,0.367039823820885,0,0,0,0,0.822097994080894,0,1.72587372357256,2.03914415266145,0,0,2.42967237386584,0,2.73935077386659,1.45522050523683,0,0,0,0,0,0,0,0
175,0.521014241055922,0,3.96578097558212,1.18343195266272,1.14744693057946,0,1.85816042118303,2.70608530933938,2.77392510402219,0.470167849922422,0.745091708371105,0,0,1.58236823798818,1.63878017845315,1.81752090149037,0,0,0.428315968690103,1.50153618702211,2.09266312309044,6.56096227446692,0,0,0.791640278657378,4.00916380297824,1.75967270087764,12.0921968313509,0.456725279744234,0,2.39248050483707,0,0,0,6.53082549634274,1.54388492910995,1.94016530208374,0,0,0,3.08832612723904,0,1.19239449223139,0,0,5.65680986919596,0,0,0.764740370644166,0.794670410447267,0,0,0,1.67308014053873,8.94454382826476,5.61718859710715,1.74278457811885,0,6.33178556352892,0,1.06326830743058,2.40419291243929,0,0,0,0.878117316473481,0,3.76326551092601,0,1.77226948274176,1.48397605054135,0,1.16672500291681,0.593595108776304,1.99123855037834,0,3.3892560582952,0,0.614450478782606,1.87775795699934,0.507846224163323,1.59633906241686,0,2.23446349600435,0,2.31098101143936,0,0,0.972147960919652,0,0.239106697378594,0.644599864634028,3.27129979645246,6.214917123419,10.7683352735739,0,0,1.7825311942959,0,3.93806497807214,3.02774685391981,0.299643424325053,0,0,6.67560170279194,0,0.628575020428688,0,0.286902883373978,0,0.180430507190156,0.276067691798029,2.1944261575598,0.537547707359028,0,0,0.920217171252416,0,2.25275963054742,1.34989200863931,0.844927617867403,0,2.12340940906303,0,2.8998115122517,0,-23.0345518277416,0,1.22068183799808,0.742868462757528,0,1.96251594544206,0,2.81769512538743,0.941708258781429,0,4.44983818770227,0.747104968248039,0.485719836798135,0,0.504133897963299,0,1.75582348121269,1.25542973359781,0,0,0,0,4.67519109843615,3.49406009783368,1.19889701474643,2.0352422548856,0,-0.710984713828653,0,0,0,1.90372586347566,0,0.206539025548877,4.62107208872458,2.29703806254152,2.44768082242076,0,1.10290062865336,1.03831377842384,1.674234828177,0.898674455178612,0.798977309044423,0,0.45687134502924,5.79434223868551,0,0,1.97378480185703,0,0,1.42416330405887,0,0.420769166035513,1.11074086415639,7.18022361267822,0,2.1289278719237,0.574703206843894,1.4543339150669,0,0.997935042105182,0,0,0,0.678794461037198,0,0,1.80082838105529,0.330174662396408,0,0.565291124929339,1.92901234567901,1.18021952083087,0,2.0784773668661,1.6946280291476,0,0,0,1.96834894890166,0,2.33250798435425,0,2.35128144838937,0,0,0,5.11116790186558,0,1.31147673288952,1.10252772857237,11.94743130227,0,0,1.53266100603868,0.762033783497735,2.18433770370861,0.694348007221219,0.936899798566543,0.246287220156146,2.73897562311695,1.10111947146265,5.30742222585123,0.933759127495471,7.36074126994436,2.26311546132194,1.02762249260112,0,1.15058248238171,0.704431616373957,0.482090343730415,0,2.20189058881591,0.767636447378521,4.56558462311099,1.7108673507514,0.841750841750842,0,0.158848664876972,1.15324291908848,2.340276152586,0.547345374931582,4.86990399332127,0.81732733959951
176,0.69468565474123,1.10466721900028,1.24638830661152,0,1.14744693057946,0,1.03231134510168,0.338260663667422,-2.77392510402219,-0.470167849922422,0.496727805580737,2.76395798783858,0,1.49280022451715,1.82847820554097,2.72628135223555,0,0,0.214157984345051,0.693016701702511,3.34826099694471,17.4958993985785,0,0,0,0,0.659877262829114,2.71457479887469,0.913450559488468,2.21287895552113,2.62935976274174,2.36555748304684,0,0,2.6123301985371,2.57314154851658,0.970082651041869,1.41083521444695,0,0,0,0,0.98454591101674,0,1.43747005270724,4.0295083999752,0,0,0,0.132445068407878,0,1.98098256735341,0,6.69232056215493,0,19.660160089875,1.53130060684151,0,4.22119037568594,1.91681042744873,1.47320307656044,0,0,0,0,0.878117316473481,0.550327444829674,2.38340149025314,0,8.86134741370881,1.57971644089886,6.07947084285784,0,4.45196331582228,1.59299084030267,0,0,0,1.2707953083913,0,0,7.98169531208429,0,7.01373264023586,0,2.31098101143936,0,0,6.80503572643756,0,1.2752357193525,0.241724949237761,0,3.30580698054202,0.582072176949942,0,0,0,0,1.96903248903607,3.00791445094653,0.44946513648758,0,0,9.91070098952958,0,0.251430008171475,7.37263505812628,0,1.28024580719498,1.6238745647114,0,1.75554092604784,0.806321561038542,0,6.78954632474066,0.460108585626208,0,1.12637981527371,0,0.563285078578268,0,1.53357346210107,0,0.966603837417235,0,0,0.667779632721202,10.1142209434127,2.22860538827258,0,1.37376116180944,0,-2.81769512538743,0,0,0.606796116504854,0,0,1.31044424059756,6.55374067352289,0,0,1.38097270695759,0,0,0,0,3.94051821153904,0,1.19889701474643,2.11665194508102,0,-0.710984713828653,1.96850393700787,1.77273533061514,0,3.80745172695132,6.23851939139777,0.82615610219551,4.62107208872458,2.48328439193678,2.03973401868396,0,0,1.55747066763576,1.74864526498487,0,1.59795461808885,0,0.60916179337232,1.65552635391015,0.715000715000715,1.98583438141259,5.97695397745437,0,0,1.06812247804415,1.07546155224951,0.420769166035513,3.09420669300709,2.05149246076521,0.617169659939517,0.63867836157711,0.410502290602782,0,0,1.22822774412946,0,0,0,1.3575889220744,4.11579091782137,0,0,4.95261993594612,1.89555492370391,0,0,12.9824147291396,0.364790427899172,0.742313345309322,0,0,0,0,0.393669789780332,0,1.3456776832813,2.28859137201053,3.29179402774512,2.11864406779661,0,0,0,1.32749236691889,2.32030498895837,0.367509242857458,0,0,0,2.45225760966189,0.423352101943186,2.70279918202078,1.38869601444244,0.468449899283272,0.492574440312292,0,0.367039823820885,0,0,4.0051092204109,3.11178375931767,1.84972048668201,0.853169524784575,0.575291241190853,2.03914415266145,5.78508412476498,0,1.51854523366615,0.767636447378521,5.02214308542209,2.28115646766854,0.841750841750842,2.49843847595253,3.97121662192429,0.230648583817695,0,2.73672687465791,0,1.63465467919902
177,0.173671413685307,2.76166804750069,2.15285252960172,0,0,0,0.61938680706101,0,1.3869625520111,0,1.6143653681374,0,0.608383524974144,2.50790437718882,3.36187059116755,0,0,0,0.74955294520768,2.16567719282035,5.39442049507759,16.4024056861673,6.64451827242525,0,0.263880092885793,0.572737686139748,0,0,5.02397807718657,0,2.91361487222733,0,0,0.329891465707782,6.53082549634274,1.80119908396161,0.970082651041869,0,0,0,0,0,0.404757763417993,0,3.83325347388596,2.55718802306119,0,4.90075961774075,0,-0.132445068407878,0,1.98098256735341,0,0,0,4.21289144783036,1.57829704490314,0,3.16589278176446,0,0.986405538218731,0.480838582487859,0,1.82149362477231,0,0.878117316473481,0,4.01414987832108,10.5596620908131,0,2.09432103907046,0,0,0,0.398247710075667,0,1.6946280291476,0,1.81542186913043,0.938878978499671,0.507846224163323,0,0.4987282429804,4.6240980681201,6.23538581449727,1.54065400762624,0,1.32784490771478,1.9442959218393,0,0.797022324595312,1.12804976310955,3.63477755161384,6.34714940264068,10.477299185099,0,0,3.5650623885918,0,1.0740177212924,2.71263200667779,0.299643424325053,0,0,4.15941336866267,4.69043151969981,0.628575020428688,2.25571765063445,0.286902883373978,0,0,0.276067691798029,0,0.537547707359028,0,1.22434441921553,0.460108585626208,0,0,6.07451403887689,0.563285078578268,0,1.33696147978042,1.92307692307692,1.44990575612585,0,0,1.3355592654424,0,0.495245641838352,0,3.14002551270729,0,0,0.313902752927143,0,1.61812297734628,0.747104968248039,0,0,4.53720508166969,0.591786010178719,0,0.627714866798905,0,0,0,-0.505152556071934,4.34124887711928,5.24109014675052,0,3.21568276271925,0,-0.710984713828653,0,1.77273533061514,0,0,5.54535057013136,0,0,0,2.03973401868396,0,1.10290062865336,0,1.07895133371407,2.24668613794653,0,0,1.06603313840156,2.89717111934276,0,1.32388958760839,0,0,0,0.237360550676478,0,1.68307666414205,0,7.18022361267822,1.85150897981855,1.49024951034659,0.903105039326119,0,0,0.921170808097091,0,0,1.60578081091931,0.678794461037198,1.37193030594046,0,0,0,0,1.69587337478802,0,2.36043904166175,1.09437128369752,1.63308935968051,0,0,1.70309395401646,0,1.181009369341,0,1.48024545160943,0,2.82153773806725,0,0,0,0,2.65498473383778,2.607821041938,0.661516637143424,0,0.784990972603815,0,3.37185421328511,1.10071546505228,1.55538443493648,1.38869601444244,0,0,0,2.20223894292531,0,1.12051095299457,2.81440107380226,1.41444716332621,0.822097994080894,1.70633904956915,0.862936861786279,1.55716462566875,0.723135515595623,0,1.51854523366615,0,1.8262338492444,1.73053249271406,0.631313131313131,2.49843847595253,0,0,4.68055230517201,0,0.695700570474468,0.81732733959951
178,0.521014241055922,2.76166804750069,2.15285252960172,0.788954635108481,0,0,-0.412924538040673,1.01478199100227,1.3869625520111,0.470167849922422,2.60782097929887,0,0.304191762487072,2.03020830534333,2.13410280473802,-0.908760450745184,0,0,0.214157984345051,2.1079258010118,5.67344224482298,9.84144341170038,0,0,0.527760185771585,0.572737686139748,3.29938631414557,2.71457479887469,0,0,2.15560124693241,2.36555748304684,0,0,3.91849529780564,0,1.16409918125024,1.41083521444695,0,0,0,0,0.503212354519667,0,2.39578342117873,3.71954621536173,0,2.45037980887037,0,0.794670410447267,0,1.98098256735341,0,3.34616028107746,0,-5.61718859710715,1.94251943988079,0,8.44238075137189,0,1.11451015357181,1.92335432995144,0,3.64298724954463,0,0.878117316473481,0,4.57863970495998,0,0,2.78843886916238,0,0,0,-0.398247710075667,0,0,0,3.46326633495651,2.81663693549901,1.01569244832665,8.51380833288991,0,7.82062223601521,0,0,0,0,4.37466582413843,0,0.239106697378594,0.483449898475521,5.81564408258215,1.19009051299513,6.11175785797439,0,0,1.7825311942959,0,0.179002953548734,2.72805720899034,0.44946513648758,12.9178104311319,0,7.18910952608363,2.34521575984991,0.880005028600163,2.11325127269964,2.00832018361785,1.28024580719498,0,0.276067691798029,0.877770463023919,0,2.95945546019532,3.78433729575709,0.460108585626208,0,0,2.02483801295896,0,4.63821892393321,0.747125532818472,3.84615384615385,2.41650959354309,0,0,1.3355592654424,0,0,0,0.785006378176823,2.27894257064722,0,0.627805505854286,0,1.21359223300971,0,0,0,4.53720508166969,0.591786010178719,0.585274493737563,3.01303136063474,0.428816466552316,0,4.9063701038515,0,4.0407008779341,3.49406009783368,1.19889701474643,2.93074884703526,0,0.710984713828653,1.96850393700787,0,0,1.3598041881969,1.38633764253284,0.206539025548877,0,4.28366557609094,2.03973401868396,0,0,0,1.1719643797239,0.898674455178612,0,0,1.5229044834308,1.44858555967138,0,1.32388958760839,13.0936991785163,0,0,2.96700688345597,0,0,0,10.257462303826,0,2.34182065911607,0.328401832482225,0,0,0.307056936032364,2.63713080168776,0,3.21156162183862,0.678794461037198,0,0,0.600276127018428,0,0,0.565291124929339,0,2.36043904166175,0.364790427899172,0.742313345309322,0,0,0,0,1.181009369341,0,2.01851652492195,0,5.32957128301591,0,0,0,0,2.65498473383778,1.73014045915809,0.882022182857899,0,0.784990972603815,0,7.35677282898568,0.762033783497735,0,0,0,0,0,3.67039823820885,4.69502735363763,1.12051095299457,0,-1.41444716332621,0,0.853169524784575,0.862936861786279,2.07621950089166,3.85672274984332,0,2.27781785049922,0,3.19590923617769,1.33722965346087,0,2.49843847595253,0,0.230648583817695,2.340276152586,0,0.695700570474468,0.81732733959951
179,0,3.86633526650097,0,1.57790927021696,1.14744693057946,0,0.412924538040673,0.338260663667422,6.93481276005548,0,0.993455611161474,-2.76395798783858,1.21676704994829,1.5226562290075,4.18916476485612,0,0,0,0.321236976517577,2.25230428053316,4.88288062054437,0,0,0,0,0.572737686139748,0.219959087609705,1.48067716302256,1.3701758392327,0,4.99815234178834,0.788519161015613,0,0,1.30616509926855,19.0412474590227,2.32819836250049,-1.41083521444695,0.965250965250965,0,0,0,1.5205764625703,3.28515111695138,5.2707235265932,3.56456512305499,0,4.90075961774075,1.27456728440694,-0.132445068407878,0,0,5.39083557951483,0,0,12.6386743434911,2.19708347938129,0,1.58294639088223,0,0.627712615230102,4.32754724239073,0,1.82149362477231,0,0.878117316473481,0.550327444829674,0,0,1.65004400117336,1.35233301379978,0,0,0,0,7.83903841128822,0,0,0.991499636217387,1.87775795699934,-1.52353867248997,4.25690416644495,0,4.77926914423151,1.55884645362432,0,0,5.31137963085912,1.45822194137948,0.430848772081,0.63761785967625,0,1.09043326548415,3.63638767859622,0,0,0,1.7825311942959,0,0.895014767743668,2.0008690999703,0.599286848650106,1.61472630389149,0,2.77294224577511,2.34521575984991,0,0.249316161385913,0,0,0.541291521570467,0.276067691798029,0.43888523151196,0,0,0,0.460108585626208,6.43500643500643,0,0,0,0,3.22443651005867,1.92307692307692,3.62476439031463,2.75017188574286,1.50225338007011,1.3355592654424,2.44136367599616,0.742868462757528,0,0.392503189088411,-2.27894257064722,0,2.19731927049,0,0,2.24131490474412,0,2.62088848119512,2.5206694898165,0.591786010178719,0,3.26411730735431,0.857632933104631,0,0,0.505152556071934,2.2708071049547,0,3.5966910442393,2.97145369213297,0,0.710984713828653,0.984251968503937,3.54547066123028,0,3.53549088931194,3.6391363116487,-0.413078051097755,0,0,0.815893607473586,0,0,0,0,0,0,0,1.37061403508772,1.65552635391015,0,2.64777917521679,6.3383511946958,0,0,0.830761927367672,0,2.10384583017756,6.58510655178433,4.10298492153041,2.46867863975807,0,0,1.4543339150669,0,0,-2.63713080168776,0,0,0,0,0,0,6.05320214393414,0,-0.188430374976446,0,0,0.729580855798344,1.18770135249492,0,6.22858922454064,0,0,3.54302810802299,0,0,0,10.6591425660318,0,0,0,0,3.98247710075667,1.9016412626898,0,0,0,0,0,1.10071546505228,6.18754026575825,2.77739202888488,0,0,0,1.46815929528354,0,0,11.690589075794,1.55589187965884,0.205524498520224,1.70633904956915,3.73939306774054,4.11536365355312,4.33881309357374,0,0,0,1.8262338492444,1.57321135701279,1.05218855218855,2.49843847595253,0.317697329753943,0,0,0,1.39140114094894,0.81732733959951
180,-0.173671413685307,5.52333609500138,0,0.394477317554241,0,0,0.61938680706101,2.02956398200453,0,0,0.248363902790368,0,0,0,2.60834787245759,0,0,0,0,2.80094250271432,4.74336974567168,0,0,0,0,2.29095074455899,0.219959087609705,0.987118108681704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00642470903933,0,2.39578342117873,0,0,0,0,0.132445068407878,0,0,0,0,0,0,2.23233080792752,0,0,0,0.512418461412328,0,0,0,0,4.3905865823674,0,0,0,0,3.39878385769148,0,0.583362501458406,0,1.99123855037834,0,0,0,0,0,0,-1.59633906241686,0,3.16548995267282,0,0,0,0,0.486073980459826,0,0.398511162297656,0,1.09043326548415,0.132232279221681,0,0,0,0,0,0,0.249006837331105,0,0,0,6.00804153251275,0,0.125715004085738,4.52330749943013,0.286902883373978,0,0,0,0,0,0,3.11651306709407,0,0,0,0.674946004319654,2.25314031431307,0,0.393223964641301,0,5.79962302450341,0,0,0,0,0,0,0,0,0,3.13902752927143,0,4.24757281553398,0,0,0,0.504133897963299,0,0,1.63205865367715,0,0,0,0,1.90347066150615,0,0,1.91312771959246,0,1.42196942765731,0,0,0,0.81588251291814,0,0,0,0,0,0,0,0,0,0,0,0,0.30458089668616,0,0,5.95750314423777,5.22635975702987,0,0,0,0,0,-0.39669316577014,0,-1.85150897981855,0,0,0,0,0,0,0,0,0,0,0,0.600276127018428,0,0,0,1.92901234567901,0,0,0,0,0,0,0,0,0,0,0,3.29179402774512,0,0,0,0,0,1.98234752317531,0.514512940000441,0,0,0,0,2.28610135049321,5.40559836404155,0,1.87379959713309,0,0,2.93631859056708,0,1.30726277849366,0,0.848668297995728,2.46629398224268,0,0.287645620595426,1.85376741151041,1.92836137492166,0,0,0,3.65246769848879,3.32340899168951,-0.420875420875421,0,0,0.461297167635391,0,0,0.695700570474468,0
181,0,0,0,1.18343195266272,0,0,0,0.676521327334844,0,0,2.73200293069405,0,0.912575287461216,0,3.4251032668635,0.908760450745184,0,1.67682074786205,1.28494790607031,1.61703897063919,5.62693861986542,0,0,0,0,1.1454753722795,2.63950905131645,6.16948817926065,0,0,0,0,0,0.329891465707782,0,0,4.85041325520934,0,0,0,0,0,1.30178848234436,0,0,0,0,0,0,0.397335205223634,0,0,2.69541778975741,0,0,0,2.24016354760445,0,0,1.91681042744873,0.896732307471574,0,0,0,0,4.3905865823674,0,5.83306154193532,0,0,1.56774889210417,0,1.16672500291681,0,2.389486260454,0,0,0,0.0837887016521735,0,4.06276979330659,0,0,4.31375591589728,0,0,0,0,0,0,0.239106697378594,1.12804976310955,3.99825530677523,0,0,0,1.22564039710749,0,0,0,3.20183128001855,0.149821712162527,0,0,3.85130867468766,0,0,2.92056074766355,2.00832018361785,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275256775248911,1.92307692307692,4.59136822773186,4.00025001562598,0,0,0,0,0,0,6.83682771194166,0,2.19731927049,0,0,0,0.485719836798135,0,0,1.18357202035744,4.09692145616294,1.50651568031737,0.857632933104631,0,0,0.505152556071934,1.80328799511109,0,0,2.07594709998331,0,-0.710984713828653,0,5.31820599184542,0,1.63176502583628,0,0,0,5.46322566226091,0,0,0,0,1.41379829934947,0,0.798977309044423,0,0,0,0,0,5.69895611803789,0,0,0,0,1.68307666414205,0,0,1.85150897981855,0,1.23150687180834,0,0,1.45852044615373,0,0,0,0.678794461037198,2.74386061188092,0,4.201932889129,0,0,0.376860749952892,0,0,0,0,0,3.11429461227032,0,0,0,0,3.0053468259949,0,8.62136531076103,0,0,0,2.55558395093279,0,1.32660915673055,1.47003697142983,0,0,0,3.67838641449284,1.01604504466365,4.31767919643571,0,0,0,0,1.10111947146265,0,0,0,1.9802260286567,0.822097994080894,0,1.15058248238171,8.93515892348019,0.723135515595623,0,1.36669071029953,0,6.39181847235538,1.59287649897545,0,2.49843847595253,0,0,0,0,0,0
182,2.77874261896492,1.10466721900028,1.3596963344853,1.18343195266272,1.14744693057946,0,3.30339630432538,0.676521327334844,1.3869625520111,0,0.372545854185553,0,0,2.41833636371779,6.68158606520448,0,0,0,-0.321236976517577,1.50153618702211,2.88322474736906,49.2072170585019,0,0,1.31940046442896,0,0,0.987118108681704,0.913450559488468,0,2.67673561432267,0,0,0,1.30616509926855,4.11702647762653,3.49229754375073,0,0.965250965250965,0,0,0,1.25803088629917,0,0,4.33947058458868,2.23380491437081,4.90075961774075,2.03930765505111,0.132445068407878,0,7.92393026941363,2.69541778975741,10.0384808432324,0,-1.40429714927679,2.35373827292007,5.17751479289941,2.63824398480371,0,1.34509846120736,0,0,1.82149362477231,0,18.4404636459431,0.550327444829674,0,0,6.66128874547766,2.19006142942796,4.37721900685764,0.583362501458406,1.78078532632891,0,0,10.1677681748856,0,0.837887016521736,0,0,7.44958229127867,0.4987282429804,7.16890371634727,0,3.46647151715903,0,2.65568981542956,5.83288776551791,0,0.478213394757187,0.0805749830792536,57.4294853154987,3.96696837665042,14.5518044237485,0,0,0,2.60416666666667,2.685044303231,1.52709502894209,2.84661253108801,6.45890521556596,1.74307129161583,8.11342360800867,0,1.38286504494311,5.176278398298,0,0.853497204796654,2.34559659347202,0.552135383596058,0,1.61264312207708,0,0,2.30054292813104,0,2.25275963054742,0.674946004319654,0,13.9146567717996,5.85903707315539,1.92307692307692,4.34971726837756,0,2.00300450676014,5.34223706176962,5.9290260702764,1.23811410459588,0,0.981257972721028,2.27894257064722,0,2.19731927049,5.18134715025907,3.64077669902913,0.747104968248039,0,3.93133272179269,4.03307118370639,0.591786010178719,0,3.38966028071409,0.857632933104631,0,8.17728350641917,0.505152556071934,5.94417153944025,8.73515024458421,1.19889701474643,6.59418490582934,0,0.710984713828653,0,3.54547066123028,0,3.80745172695132,0,0.206539025548877,13.8632162661738,3.10410548992097,1.22384041121038,0,1.10290062865336,0.51915688921192,1.9532739662065,0.449337227589306,0,0,2.43664717348928,9.31233574074457,0,0,7.61714134801162,0,0,1.66152385473534,0.716974368166338,0,2.45949762777487,3.07723869114781,2.46867863975807,1.49024951034659,0.985205497446676,5.8173356602676,3.58390825194875,1.45852044615373,5.27426160337553,0,4.01445202729827,6.10915014933478,0,0,0,3.19168840316527,1.89555492370391,0.376860749952892,0.964506172839506,2.36043904166175,0.729580855798344,3.56310405748475,0,15.5714730613516,0,0,0.787339579560664,0,2.33250798435425,1.14429568600526,4.23230660710087,1.05932203389831,0,0,2.55558395093279,0,3.0517054746083,2.49906285143071,11.94743130227,0.784990972603815,0,0,1.60873798738411,4.74264762128174,0,0,1.72401054109302,2.73897562311695,2.56927876674619,0,1.30726277849366,0,1.41444716332621,0.616573495560671,4.26584762392287,0.575291241190853,1.29763718805729,1.20522585932604,0,3.41672677574883,0.767636447378521,1.3696753869333,2.55646845514578,2.52525252525253,6.24609618988132,2.2238813082776,0.461297167635391,3.51041422887901,1.09469074986316,1.39140114094894,1.63465467919902
183,1.38937130948246,3.86633526650097,4.87224519857232,0.394477317554241,0,0,0.412924538040673,0.338260663667422,8.32177531206657,2.35083924961211,0.496727805580737,0,0.304191762487072,3.16473647597637,2.31326205254319,0,0,0.558940249287351,1.17786891389778,1.93467162558618,5.67344224482298,6.56096227446692,6.64451827242525,0,1.05552037154317,4.00916380297824,1.31975452565823,2.46779527170426,7.30760447590774,0.737626318507044,2.43985635641801,0.788519161015613,0,0.989674397123346,15.6739811912226,5.14628309703317,-0.194016530208374,0,0.965250965250965,0,0,0,1.27990968432176,0,2.87494010541447,9.60882772301779,0.744601638123604,0,0,0,0,5.94294770206022,2.69541778975741,6.69232056215493,0,2.80859429855357,2.13050519212731,0,6.85943436048966,0,1.35790892274267,6.73174015483002,0,0,0,7.90305584826133,0,9.03183722622243,0,2.56673511293635,2.34563956375891,1.21589416857157,1.16672500291681,0.890392663164456,1.59299084030267,0,5.08388408744281,0,1.20097139034782,0,0.507846224163323,13.8349385409461,0,8.44130654046086,0,0,0,0,0.486073980459826,1.292546316243,0.63761785967625,3.38414928932865,9.45042163419599,0.462812977275883,4.36554132712456,0,0,0,0,3.93806497807214,3.16657367473273,0.89893027297516,3.22945260778298,0,5.39183214456272,2.34521575984991,1.13143503677164,0.320549350353317,1.14761153349591,5.12098322877993,1.08258304314093,1.9324738425862,0.877770463023919,0,0,6.67824228663016,1.38032575687862,0,2.25275963054742,4.04967602591793,0.281642539289134,0,3.46037088884345,0,1.20825479677154,0.750046877929871,1.00150225338007,12.6878130217028,3.57485395413724,0.247622820919176,0,2.55127072907467,0,0,1.56951376463572,0,2.6294498381877,2.98841987299216,0,1.31044424059756,1.5124016938899,0.591786010178719,2.34109797495025,2.13423054711628,1.28644939965695,5.60381059120202,0,0.505152556071934,6.14453687223037,0,1.19889701474643,4.51823780584603,0,2.13295414148596,1.96850393700787,1.77273533061514,2.48015873015873,11.1503943432146,21.3149412539424,4.75039758762418,0,2.04870962334784,2.03973401868396,0,4.41160251461343,0,2.30672354104387,1.79734891035722,0.798977309044423,0,1.5229044834308,9.51927653498334,0,1.98583438141259,10.0635225108767,0,0,7.12081652029433,0.716974368166338,0,0.39669316577014,8.20596984306083,1.85150897981855,8.94149706207954,2.29881282737558,0,0,2.76351242429127,5.27426160337553,0,1.60578081091931,1.3575889220744,1.37193030594046,0,6.00276127018429,1.65087331198204,0.947777461851957,1.69587337478802,0,5.90109760415437,0.729580855798344,4.1569547337322,0,0,2.27079193868862,0,0.393669789780332,0,1.70452506548965,2.28859137201053,10.0321341797947,0,0,0,0,5.30996946767556,3.05674961588864,1.69054251714431,11.94743130227,0,0,3.06532201207737,1.10071546505228,5.07412299266165,2.77739202888488,0,1.23143610078073,0,1.83519911910442,0,1.12051095299457,33.9893052759195,5.23345450430699,0.822097994080894,0.853169524784575,2.30116496476341,2.44697298319374,1.44627103119125,0,2.58152689723245,0,0.913116924622198,2.14350047392992,0.631313131313131,3.74765771392879,0.476545994630915,2.30648583817695,0,0.547345374931582,3.47850285237234,0
